RepoName,RepoType,TravisFilePath,Travis+FileURL,GithubFileURL,TravisRepoURL,GithubRepoURL
bio-ontology-research-group/walking-rdf-and-owl,Applied,D:/PhD Work/repos/applied/bio-ontology-research-group/walking-rdf-and-owl/deepwalk_rdf/.travis.yml,https://github.com/bio-ontology-research-group/walking-rdf-and-owl/blob/master/.travis.yml,https://travis-ci.org/bio-ontology-research-group/walking-rdf-and-owl,https://github.com/bio-ontology-research-group/walking-rdf-and-owl.git
square/pysurvival,Applied,D:/PhD Work/repos/applied/square/pysurvival/.travis.yml,https://github.com/square/pysurvival/blob/master/.travis.yml,https://travis-ci.org/square/pysurvival,https://github.com/square/pysurvival.git
knorth55/chainer-light-head-rcnn,Applied,D:/PhD Work/repos/applied/knorth55/chainer-light-head-rcnn/.travis.yml,https://github.com/knorth55/chainer-light-head-rcnn/blob/master/.travis.yml,https://travis-ci.org/knorth55/chainer-light-head-rcnn,https://github.com/knorth55/chainer-light-head-rcnn.git
thombashi/sqlitebiter,Applied,D:/PhD Work/repos/applied/thombashi/sqlitebiter/.travis.yml,https://github.com/thombashi/sqlitebiter/blob/master/.travis.yml,https://travis-ci.org/thombashi/sqlitebiter,https://github.com/thombashi/sqlitebiter.git
Axelrod-Python/axelrod-dojo,Applied,D:/PhD Work/repos/applied/Axelrod-Python/axelrod-dojo/.travis.yml,https://github.com/Axelrod-Python/axelrod-dojo/blob/master/.travis.yml,https://travis-ci.org/Axelrod-Python/axelrod-dojo,https://github.com/Axelrod-Python/axelrod-dojo.git
t-sakai-kure/pywsl,Applied,D:/PhD Work/repos/applied/t-sakai-kure/pywsl/.travis.yml,https://github.com/t-sakai-kure/pywsl/blob/master/.travis.yml,https://travis-ci.org/t-sakai-kure/pywsl,https://github.com/t-sakai-kure/pywsl.git
WMD-group/SMACT,Applied,D:/PhD Work/repos/applied/WMD-group/SMACT/.travis.yml,https://github.com/WMD-group/SMACT/blob/master/.travis.yml,https://travis-ci.org/WMD-group/SMACT,https://github.com/WMD-group/SMACT.git
jupyterhub/jupyterhub,Applied,D:/PhD Work/repos/applied/jupyterhub/jupyterhub/.travis.yml,https://github.com/jupyterhub/jupyterhub/blob/master/.travis.yml,https://travis-ci.org/jupyterhub/jupyterhub,https://github.com/jupyterhub/jupyterhub.git
HealthCatalyst/healthcareai-py,Applied,D:/PhD Work/repos/applied/HealthCatalyst/healthcareai-py/.travis.yml,https://github.com/HealthCatalyst/healthcareai-py/blob/master/.travis.yml,https://travis-ci.org/HealthCatalyst/healthcareai-py,https://github.com/HealthCatalyst/healthcareai-py.git
1adrianb/pytorch-estimate-flops,Applied,D:/PhD Work/repos/applied/1adrianb/pytorch-estimate-flops/.travis.yml,https://github.com/1adrianb/pytorch-estimate-flops/blob/master/.travis.yml,https://travis-ci.org/1adrianb/pytorch-estimate-flops,https://github.com/1adrianb/pytorch-estimate-flops.git
BerkeleyAutomation/gqcnn,Applied,D:/PhD Work/repos/applied/BerkeleyAutomation/gqcnn/.travis.yml,https://github.com/BerkeleyAutomation/gqcnn/blob/master/.travis.yml,https://travis-ci.org/BerkeleyAutomation/gqcnn,https://github.com/BerkeleyAutomation/gqcnn.git
triagemd/keras-eval,Applied,D:/PhD Work/repos/applied/triagemd/keras-eval/.travis.yml,https://github.com/triagemd/keras-eval/blob/master/.travis.yml,https://travis-ci.org/triagemd/keras-eval,https://github.com/triagemd/keras-eval.git
theislab/scanpy,Applied,D:/PhD Work/repos/applied/theislab/scanpy/.travis.yml,https://github.com/theislab/scanpy/blob/master/.travis.yml,https://travis-ci.org/theislab/scanpy,https://github.com/theislab/scanpy.git
IBM/MAX-Audio-Classifier,Applied,D:/PhD Work/repos/applied/IBM/MAX-Audio-Classifier/.travis.yml,https://github.com/IBM/MAX-Audio-Classifier/blob/master/.travis.yml,https://travis-ci.org/IBM/MAX-Audio-Classifier,https://github.com/IBM/MAX-Audio-Classifier.git
lambdaclass/finance_playground,Applied,D:/PhD Work/repos/applied/lambdaclass/finance_playground/.travis.yml,https://github.com/lambdaclass/finance_playground/blob/master/.travis.yml,https://travis-ci.org/lambdaclass/finance_playground,https://github.com/lambdaclass/finance_playground.git
NatLibFi/Annif,Applied,D:/PhD Work/repos/applied/NatLibFi/Annif/.travis.yml,https://github.com/NatLibFi/Annif/blob/master/.travis.yml,https://travis-ci.org/NatLibFi/Annif,https://github.com/NatLibFi/Annif.git
polyaxon/polyaxon-client,Applied,D:/PhD Work/repos/applied/polyaxon/polyaxon-client/.travis.yml,https://github.com/polyaxon/polyaxon-client/blob/master/.travis.yml,https://travis-ci.org/polyaxon/polyaxon-client,https://github.com/polyaxon/polyaxon-client.git
r9y9/deepvoice3_pytorch,Applied,D:/PhD Work/repos/applied/r9y9/deepvoice3_pytorch/.travis.yml,https://github.com/r9y9/deepvoice3_pytorch/blob/master/.travis.yml,https://travis-ci.org/r9y9/deepvoice3_pytorch,https://github.com/r9y9/deepvoice3_pytorch.git
glm-tools/pyglmnet,Applied,D:/PhD Work/repos/applied/glm-tools/pyglmnet/.travis.yml,https://github.com/glm-tools/pyglmnet/blob/master/.travis.yml,https://travis-ci.org/glm-tools/pyglmnet,https://github.com/glm-tools/pyglmnet.git
jeffkinnison/shadho,Applied,D:/PhD Work/repos/applied/jeffkinnison/shadho/.travis.yml,https://github.com/jeffkinnison/shadho/blob/master/.travis.yml,https://travis-ci.org/jeffkinnison/shadho,https://github.com/jeffkinnison/shadho.git
deathbeds/importnb,Applied,D:/PhD Work/repos/applied/deathbeds/importnb/.travis.yml,https://github.com/deathbeds/importnb/blob/master/.travis.yml,https://travis-ci.org/deathbeds/importnb,https://github.com/deathbeds/importnb.git
vene/sparse-structured-attention,Applied,D:/PhD Work/repos/applied/vene/sparse-structured-attention/.travis.yml,https://github.com/vene/sparse-structured-attention/blob/master/.travis.yml,https://travis-ci.org/vene/sparse-structured-attention,https://github.com/vene/sparse-structured-attention.git
ubclaunchpad/minutes,Applied,D:/PhD Work/repos/applied/ubclaunchpad/minutes/.travis.yml,https://github.com/ubclaunchpad/minutes/blob/master/.travis.yml,https://travis-ci.org/ubclaunchpad/minutes,https://github.com/ubclaunchpad/minutes.git
guillaumegenthial/tf_metrics,Applied,D:/PhD Work/repos/applied/guillaumegenthial/tf_metrics/.travis.yml,https://github.com/guillaumegenthial/tf_metrics/blob/master/.travis.yml,https://travis-ci.org/guillaumegenthial/tf_metrics,https://github.com/guillaumegenthial/tf_metrics.git
makcedward/nlpaug,Applied,D:/PhD Work/repos/applied/makcedward/nlpaug/.travis.yml,https://github.com/makcedward/nlpaug/blob/master/.travis.yml,https://travis-ci.org/makcedward/nlpaug,https://github.com/makcedward/nlpaug.git
TheMTank/ai-distillery,Applied,D:/PhD Work/repos/applied/TheMTank/ai-distillery/.travis.yml,https://github.com/TheMTank/ai-distillery/blob/master/.travis.yml,https://travis-ci.org/TheMTank/ai-distillery,https://github.com/TheMTank/ai-distillery.git
NickleDave/hybrid-vocal-classifier,Applied,D:/PhD Work/repos/applied/NickleDave/hybrid-vocal-classifier/.travis.yml,https://github.com/NickleDave/hybrid-vocal-classifier/blob/master/.travis.yml,https://travis-ci.org/NickleDave/hybrid-vocal-classifier,https://github.com/NickleDave/hybrid-vocal-classifier.git
albarji/proxTV,Applied,D:/PhD Work/repos/applied/albarji/proxTV/.travis.yml,https://github.com/albarji/proxTV/blob/master/.travis.yml,https://travis-ci.org/albarji/proxTV,https://github.com/albarji/proxTV.git
paris-saclay-cds/ramp-board,Applied,D:/PhD Work/repos/applied/paris-saclay-cds/ramp-board/.travis.yml,https://github.com/paris-saclay-cds/ramp-board/blob/master/.travis.yml,https://travis-ci.org/paris-saclay-cds/ramp-board,https://github.com/paris-saclay-cds/ramp-board.git
NLPatVCU/medaCy,Applied,D:/PhD Work/repos/applied/NLPatVCU/medaCy/.travis.yml,https://github.com/NLPatVCU/medaCy/blob/master/.travis.yml,https://travis-ci.org/NLPatVCU/medaCy,https://github.com/NLPatVCU/medaCy.git
abdullahselek/koolsla,Applied,D:/PhD Work/repos/applied/abdullahselek/koolsla/.travis.yml,https://github.com/abdullahselek/koolsla/blob/master/.travis.yml,https://travis-ci.org/abdullahselek/koolsla,https://github.com/abdullahselek/koolsla.git
takahi-i/pfm,Applied,D:/PhD Work/repos/applied/takahi-i/pfm/.travis.yml,https://github.com/takahi-i/pfm/blob/master/.travis.yml,https://travis-ci.org/takahi-i/pfm,https://github.com/takahi-i/pfm.git
abdullahselek/spampy,Applied,D:/PhD Work/repos/applied/abdullahselek/spampy/.travis.yml,https://github.com/abdullahselek/spampy/blob/master/.travis.yml,https://travis-ci.org/abdullahselek/spampy,https://github.com/abdullahselek/spampy.git
persephone-tools/persephone,Applied,D:/PhD Work/repos/applied/persephone-tools/persephone/.travis.yml,https://github.com/persephone-tools/persephone/blob/master/.travis.yml,https://travis-ci.org/persephone-tools/persephone,https://github.com/persephone-tools/persephone.git
locuslab/qpth,Applied,D:/PhD Work/repos/applied/locuslab/qpth/.travis.yml,https://github.com/locuslab/qpth/blob/master/.travis.yml,https://travis-ci.org/locuslab/qpth,https://github.com/locuslab/qpth.git
sammous/spacy-lefff,Applied,D:/PhD Work/repos/applied/sammous/spacy-lefff/.travis.yml,https://github.com/sammous/spacy-lefff/blob/master/.travis.yml,https://travis-ci.org/sammous/spacy-lefff,https://github.com/sammous/spacy-lefff.git
willingc/circuitpython_kernel,Applied,D:/PhD Work/repos/applied/willingc/circuitpython_kernel/.travis.yml,https://github.com/willingc/circuitpython_kernel/blob/master/.travis.yml,https://travis-ci.org/willingc/circuitpython_kernel,https://github.com/willingc/circuitpython_kernel.git
toodef/neural-pipeline,Applied,D:/PhD Work/repos/applied/toodef/neural-pipeline/.travis.yml,https://github.com/toodef/neural-pipeline/blob/master/.travis.yml,https://travis-ci.org/toodef/neural-pipeline,https://github.com/toodef/neural-pipeline.git
intuit/foremast-brain,Applied,D:/PhD Work/repos/applied/intuit/foremast-brain/.travis.yml,https://github.com/intuit/foremast-brain/blob/master/.travis.yml,https://travis-ci.org/intuit/foremast-brain,https://github.com/intuit/foremast-brain.git
ErikGartner/hyperdock,Applied,D:/PhD Work/repos/applied/ErikGartner/hyperdock/.travis.yml,https://github.com/ErikGartner/hyperdock/blob/master/.travis.yml,https://travis-ci.org/ErikGartner/hyperdock,https://github.com/ErikGartner/hyperdock.git
customink/lambdipy,Applied,D:/PhD Work/repos/applied/customink/lambdipy/.travis.yml,https://github.com/customink/lambdipy/blob/master/.travis.yml,https://travis-ci.org/customink/lambdipy,https://github.com/customink/lambdipy.git
zvtvz/zvt,Applied,D:/PhD Work/repos/applied/zvtvz/zvt/.travis.yml,https://github.com/zvtvz/zvt/blob/master/.travis.yml,https://travis-ci.org/zvtvz/zvt,https://github.com/zvtvz/zvt.git
vi3k6i5/flashtext,Applied,D:/PhD Work/repos/applied/vi3k6i5/flashtext/.travis.yml,https://github.com/vi3k6i5/flashtext/blob/master/.travis.yml,https://travis-ci.org/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext.git
wittawatj/kernel-gof,Applied,D:/PhD Work/repos/applied/wittawatj/kernel-gof/.travis.yml,https://github.com/wittawatj/kernel-gof/blob/master/.travis.yml,https://travis-ci.org/wittawatj/kernel-gof,https://github.com/wittawatj/kernel-gof.git
CartoDB/cartoframes,Applied,D:/PhD Work/repos/applied/CartoDB/cartoframes/.travis.yml,https://github.com/CartoDB/cartoframes/blob/master/.travis.yml,https://travis-ci.org/CartoDB/cartoframes,https://github.com/CartoDB/cartoframes.git
titu1994/tfdiffeq,Applied,D:/PhD Work/repos/applied/titu1994/tfdiffeq/.travis.yml,https://github.com/titu1994/tfdiffeq/blob/master/.travis.yml,https://travis-ci.org/titu1994/tfdiffeq,https://github.com/titu1994/tfdiffeq.git
lablup/backend.ai-kernels,Applied,D:/PhD Work/repos/applied/lablup/backend.ai-kernels/mro/.travis.yml,https://github.com/lablup/backend.ai-kernels/blob/master/.travis.yml,https://travis-ci.org/lablup/backend.ai-kernels,https://github.com/lablup/backend.ai-kernels.git
ncbi-nlp/NegBio,Applied,D:/PhD Work/repos/applied/ncbi-nlp/NegBio/.travis.yml,https://github.com/ncbi-nlp/NegBio/blob/master/.travis.yml,https://travis-ci.org/ncbi-nlp/NegBio,https://github.com/ncbi-nlp/NegBio.git
atomistic-machine-learning/schnetpack,Applied,D:/PhD Work/repos/applied/atomistic-machine-learning/schnetpack/.travis.yml,https://github.com/atomistic-machine-learning/schnetpack/blob/master/.travis.yml,https://travis-ci.org/atomistic-machine-learning/schnetpack,https://github.com/atomistic-machine-learning/schnetpack.git
nok/sklearn-porter,Applied,D:/PhD Work/repos/applied/nok/sklearn-porter/.travis.yml,https://github.com/nok/sklearn-porter/blob/master/.travis.yml,https://travis-ci.org/nok/sklearn-porter,https://github.com/nok/sklearn-porter.git
benfred/implicit,Applied,D:/PhD Work/repos/applied/benfred/implicit/.travis.yml,https://github.com/benfred/implicit/blob/master/.travis.yml,https://travis-ci.org/benfred/implicit,https://github.com/benfred/implicit.git
jupyter/nbdime,Applied,D:/PhD Work/repos/applied/jupyter/nbdime/.travis.yml,https://github.com/jupyter/nbdime/blob/master/.travis.yml,https://travis-ci.org/jupyter/nbdime,https://github.com/jupyter/nbdime.git
mila-iqia/babyai,Applied,D:/PhD Work/repos/applied/mila-iqia/babyai/.travis.yml,https://github.com/mila-iqia/babyai/blob/master/.travis.yml,https://travis-ci.org/mila-iqia/babyai,https://github.com/mila-iqia/babyai.git
SuperKogito/Voice-based-gender-recognition,Applied,D:/PhD Work/repos/applied/SuperKogito/Voice-based-gender-recognition/.travis.yml,https://github.com/SuperKogito/Voice-based-gender-recognition/blob/master/.travis.yml,https://travis-ci.org/SuperKogito/Voice-based-gender-recognition,https://github.com/SuperKogito/Voice-based-gender-recognition.git
salesforce/decaNLP,Applied,D:/PhD Work/repos/applied/salesforce/decaNLP/.travis.yml,https://github.com/salesforce/decaNLP/blob/master/.travis.yml,https://travis-ci.org/salesforce/decaNLP,https://github.com/salesforce/decaNLP.git
salesforce/decaNLP,Applied,D:/PhD Work/repos/applied/salesforce/decaNLP/text/.travis.yml,https://github.com/salesforce/decaNLP/blob/master/.travis.yml,https://travis-ci.org/salesforce/decaNLP,https://github.com/salesforce/decaNLP.git
salesforce/decaNLP,Applied,D:/PhD Work/repos/applied/salesforce/decaNLP/.travis.yml,https://github.com/salesforce/decaNLP/blob/master/.travis.yml,https://travis-ci.org/salesforce/decaNLP,https://github.com/salesforce/decaNLP.git
duketemon/pyuplift,Applied,D:/PhD Work/repos/applied/duketemon/pyuplift/.travis.yml,https://github.com/duketemon/pyuplift/blob/master/.travis.yml,https://travis-ci.org/duketemon/pyuplift,https://github.com/duketemon/pyuplift.git
proycon/gecco,Applied,D:/PhD Work/repos/applied/proycon/gecco/.travis.yml,https://github.com/proycon/gecco/blob/master/.travis.yml,https://travis-ci.org/proycon/gecco,https://github.com/proycon/gecco.git
pathwayforte/pathway-forte,Applied,D:/PhD Work/repos/applied/pathwayforte/pathway-forte/.travis.yml,https://github.com/pathwayforte/pathway-forte/blob/master/.travis.yml,https://travis-ci.org/pathwayforte/pathway-forte,https://github.com/pathwayforte/pathway-forte.git
huggingface/neuralcoref,Applied,D:/PhD Work/repos/applied/huggingface/neuralcoref/.travis.yml,https://github.com/huggingface/neuralcoref/blob/master/.travis.yml,https://travis-ci.org/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref.git
indix/whatthelang,Applied,D:/PhD Work/repos/applied/indix/whatthelang/.travis.yml,https://github.com/indix/whatthelang/blob/master/.travis.yml,https://travis-ci.org/indix/whatthelang,https://github.com/indix/whatthelang.git
ParrotPrediction/pyalcs,Applied,D:/PhD Work/repos/applied/ParrotPrediction/pyalcs/.travis.yml,https://github.com/ParrotPrediction/pyalcs/blob/master/.travis.yml,https://travis-ci.org/ParrotPrediction/pyalcs,https://github.com/ParrotPrediction/pyalcs.git
IBM/MAX-Image-Resolution-Enhancer,Applied,D:/PhD Work/repos/applied/IBM/MAX-Image-Resolution-Enhancer/.travis.yml,https://github.com/IBM/MAX-Image-Resolution-Enhancer/blob/master/.travis.yml,https://travis-ci.org/IBM/MAX-Image-Resolution-Enhancer,https://github.com/IBM/MAX-Image-Resolution-Enhancer.git
jdestefani/ulb-infof305-1819,Applied,D:/PhD Work/repos/applied/jdestefani/ulb-infof305-1819/.travis.yml,https://github.com/jdestefani/ulb-infof305-1819/blob/master/.travis.yml,https://travis-ci.org/jdestefani/ulb-infof305-1819,https://github.com/jdestefani/ulb-infof305-1819.git
raamana/graynet,Applied,D:/PhD Work/repos/applied/raamana/graynet/.travis.yml,https://github.com/raamana/graynet/blob/master/.travis.yml,https://travis-ci.org/raamana/graynet,https://github.com/raamana/graynet.git
jupyter/nbviewer,Applied,D:/PhD Work/repos/applied/jupyter/nbviewer/.travis.yml,https://github.com/jupyter/nbviewer/blob/master/.travis.yml,https://travis-ci.org/jupyter/nbviewer,https://github.com/jupyter/nbviewer.git
polyrabbit/WeCron,Applied,D:/PhD Work/repos/applied/polyrabbit/WeCron/.travis.yml,https://github.com/polyrabbit/WeCron/blob/master/.travis.yml,https://travis-ci.org/polyrabbit/WeCron,https://github.com/polyrabbit/WeCron.git
ikegami-yukino/oseti,Applied,D:/PhD Work/repos/applied/ikegami-yukino/oseti/.travis.yml,https://github.com/ikegami-yukino/oseti/blob/master/.travis.yml,https://travis-ci.org/ikegami-yukino/oseti,https://github.com/ikegami-yukino/oseti.git
Keep-Current/Engine,Applied,D:/PhD Work/repos/applied/Keep-Current/Engine/.travis.yml,https://github.com/Keep-Current/Engine/blob/master/.travis.yml,https://travis-ci.org/Keep-Current/Engine,https://github.com/Keep-Current/Engine.git
a-slide/pycoQC,Applied,D:/PhD Work/repos/applied/a-slide/pycoQC/.travis.yml,https://github.com/a-slide/pycoQC/blob/master/.travis.yml,https://travis-ci.org/a-slide/pycoQC,https://github.com/a-slide/pycoQC.git
samuelstjean/nlsam,Applied,D:/PhD Work/repos/applied/samuelstjean/nlsam/.travis.yml,https://github.com/samuelstjean/nlsam/blob/master/.travis.yml,https://travis-ci.org/samuelstjean/nlsam,https://github.com/samuelstjean/nlsam.git
LexPredict/lexpredict-lexnlp,Applied,D:/PhD Work/repos/applied/LexPredict/lexpredict-lexnlp/.travis.yml,https://github.com/LexPredict/lexpredict-lexnlp/blob/master/.travis.yml,https://travis-ci.org/LexPredict/lexpredict-lexnlp,https://github.com/LexPredict/lexpredict-lexnlp.git
Tiiiger/bert_score,Applied,D:/PhD Work/repos/applied/Tiiiger/bert_score/.travis.yml,https://github.com/Tiiiger/bert_score/blob/master/.travis.yml,https://travis-ci.org/Tiiiger/bert_score,https://github.com/Tiiiger/bert_score.git
ibrahimsharaf/doc2vec,Applied,D:/PhD Work/repos/applied/ibrahimsharaf/doc2vec/.travis.yml,https://github.com/ibrahimsharaf/doc2vec/blob/master/.travis.yml,https://travis-ci.org/ibrahimsharaf/doc2vec,https://github.com/ibrahimsharaf/doc2vec.git
DongjunLee/kino-bot,Applied,D:/PhD Work/repos/applied/DongjunLee/kino-bot/.travis.yml,https://github.com/DongjunLee/kino-bot/blob/master/.travis.yml,https://travis-ci.org/DongjunLee/kino-bot,https://github.com/DongjunLee/kino-bot.git
dlebech/lyrics-generator,Applied,D:/PhD Work/repos/applied/dlebech/lyrics-generator/.travis.yml,https://github.com/dlebech/lyrics-generator/blob/master/.travis.yml,https://travis-ci.org/dlebech/lyrics-generator,https://github.com/dlebech/lyrics-generator.git
jupyterhub/binderhub,Applied,D:/PhD Work/repos/applied/jupyterhub/binderhub/.travis.yml,https://github.com/jupyterhub/binderhub/blob/master/.travis.yml,https://travis-ci.org/jupyterhub/binderhub,https://github.com/jupyterhub/binderhub.git
MaxHalford/starboost,Applied,D:/PhD Work/repos/applied/MaxHalford/starboost/.travis.yml,https://github.com/MaxHalford/starboost/blob/master/.travis.yml,https://travis-ci.org/MaxHalford/starboost,https://github.com/MaxHalford/starboost.git
weld-project/weld,Applied,D:/PhD Work/repos/applied/weld-project/weld/.travis.yml,https://github.com/weld-project/weld/blob/master/.travis.yml,https://travis-ci.org/weld-project/weld,https://github.com/weld-project/weld.git
DistrictDataLabs/yellowbrick,Applied,D:/PhD Work/repos/applied/DistrictDataLabs/yellowbrick/.travis.yml,https://github.com/DistrictDataLabs/yellowbrick/blob/master/.travis.yml,https://travis-ci.org/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick.git
jupyter-incubator/sparkmagic,Applied,D:/PhD Work/repos/applied/jupyter-incubator/sparkmagic/.travis.yml,https://github.com/jupyter-incubator/sparkmagic/blob/master/.travis.yml,https://travis-ci.org/jupyter-incubator/sparkmagic,https://github.com/jupyter-incubator/sparkmagic.git
nbortolotti/tensorflow-experiences,Applied,D:/PhD Work/repos/applied/nbortolotti/tensorflow-experiences/.travis.yml,https://github.com/nbortolotti/tensorflow-experiences/blob/master/.travis.yml,https://travis-ci.org/nbortolotti/tensorflow-experiences,https://github.com/nbortolotti/tensorflow-experiences.git
howl-anderson/seq2annotation,Applied,D:/PhD Work/repos/applied/howl-anderson/seq2annotation/.travis.yml,https://github.com/howl-anderson/seq2annotation/blob/master/.travis.yml,https://travis-ci.org/howl-anderson/seq2annotation,https://github.com/howl-anderson/seq2annotation.git
databricks/spark-sklearn,Applied,D:/PhD Work/repos/applied/databricks/spark-sklearn/.travis.yml,https://github.com/databricks/spark-sklearn/blob/master/.travis.yml,https://travis-ci.org/databricks/spark-sklearn,https://github.com/databricks/spark-sklearn.git
roscisz/TensorHive,Applied,D:/PhD Work/repos/applied/roscisz/TensorHive/.travis.yml,https://github.com/roscisz/TensorHive/blob/master/.travis.yml,https://travis-ci.org/roscisz/TensorHive,https://github.com/roscisz/TensorHive.git
beringresearch/ivis,Applied,D:/PhD Work/repos/applied/beringresearch/ivis/.travis.yml,https://github.com/beringresearch/ivis/blob/master/.travis.yml,https://travis-ci.org/beringresearch/ivis,https://github.com/beringresearch/ivis.git
koshort/pyeunjeon,Applied,D:/PhD Work/repos/applied/koshort/pyeunjeon/.travis.yml,https://github.com/koshort/pyeunjeon/blob/master/.travis.yml,https://travis-ci.org/koshort/pyeunjeon,https://github.com/koshort/pyeunjeon.git
ugnelis/tensorflow-rnn-ctc,Applied,D:/PhD Work/repos/applied/ugnelis/tensorflow-rnn-ctc/.travis.yml,https://github.com/ugnelis/tensorflow-rnn-ctc/blob/master/.travis.yml,https://travis-ci.org/ugnelis/tensorflow-rnn-ctc,https://github.com/ugnelis/tensorflow-rnn-ctc.git
platisd/bad-commit-message-blocker,Applied,D:/PhD Work/repos/applied/platisd/bad-commit-message-blocker/.travis.yml,https://github.com/platisd/bad-commit-message-blocker/blob/master/.travis.yml,https://travis-ci.org/platisd/bad-commit-message-blocker,https://github.com/platisd/bad-commit-message-blocker.git
PPPLDeepLearning/plasma-python,Applied,D:/PhD Work/repos/applied/PPPLDeepLearning/plasma-python/.travis.yml,https://github.com/PPPLDeepLearning/plasma-python/blob/master/.travis.yml,https://travis-ci.org/PPPLDeepLearning/plasma-python,https://github.com/PPPLDeepLearning/plasma-python.git
MathBunny/strava-wind-analysis-ml,Applied,D:/PhD Work/repos/applied/MathBunny/strava-wind-analysis-ml/.travis.yml,https://github.com/MathBunny/strava-wind-analysis-ml/blob/master/.travis.yml,https://travis-ci.org/MathBunny/strava-wind-analysis-ml,https://github.com/MathBunny/strava-wind-analysis-ml.git
chakki-works/chariot,Applied,D:/PhD Work/repos/applied/chakki-works/chariot/.travis.yml,https://github.com/chakki-works/chariot/blob/master/.travis.yml,https://travis-ci.org/chakki-works/chariot,https://github.com/chakki-works/chariot.git
scikit-learn-contrib/stability-selection,Applied,D:/PhD Work/repos/applied/scikit-learn-contrib/stability-selection/.travis.yml,https://github.com/scikit-learn-contrib/stability-selection/blob/master/.travis.yml,https://travis-ci.org/scikit-learn-contrib/stability-selection,https://github.com/scikit-learn-contrib/stability-selection.git
HoloClean/holoclean,Applied,D:/PhD Work/repos/applied/HoloClean/holoclean/.travis.yml,https://github.com/HoloClean/holoclean/blob/master/.travis.yml,https://travis-ci.org/HoloClean/holoclean,https://github.com/HoloClean/holoclean.git
cjekel/tindetheus,Applied,D:/PhD Work/repos/applied/cjekel/tindetheus/.travis.yml,https://github.com/cjekel/tindetheus/blob/master/.travis.yml,https://travis-ci.org/cjekel/tindetheus,https://github.com/cjekel/tindetheus.git
mholtzscher/spacy_readability,Applied,D:/PhD Work/repos/applied/mholtzscher/spacy_readability/.travis.yml,https://github.com/mholtzscher/spacy_readability/blob/master/.travis.yml,https://travis-ci.org/mholtzscher/spacy_readability,https://github.com/mholtzscher/spacy_readability.git
domainadaptation/salad,Applied,D:/PhD Work/repos/applied/domainadaptation/salad/.travis.yml,https://github.com/domainadaptation/salad/blob/master/.travis.yml,https://travis-ci.org/domainadaptation/salad,https://github.com/domainadaptation/salad.git
bigmlcom/python,Applied,D:/PhD Work/repos/applied/bigmlcom/python/.travis.yml,https://github.com/bigmlcom/python/blob/master/.travis.yml,https://travis-ci.org/bigmlcom/python,https://github.com/bigmlcom/python.git
ssydasheng/GPflow-Slim,Applied,D:/PhD Work/repos/applied/ssydasheng/GPflow-Slim/.travis.yml,https://github.com/ssydasheng/GPflow-Slim/blob/master/.travis.yml,https://travis-ci.org/ssydasheng/GPflow-Slim,https://github.com/ssydasheng/GPflow-Slim.git
IlyaGusev/rnnmorph,Applied,D:/PhD Work/repos/applied/IlyaGusev/rnnmorph/.travis.yml,https://github.com/IlyaGusev/rnnmorph/blob/master/.travis.yml,https://travis-ci.org/IlyaGusev/rnnmorph,https://github.com/IlyaGusev/rnnmorph.git
cbg-ethz/pybda,Applied,D:/PhD Work/repos/applied/cbg-ethz/pybda/.travis.yml,https://github.com/cbg-ethz/pybda/blob/master/.travis.yml,https://travis-ci.org/cbg-ethz/pybda,https://github.com/cbg-ethz/pybda.git
fdtomasi/regain,Applied,D:/PhD Work/repos/applied/fdtomasi/regain/.travis.yml,https://github.com/fdtomasi/regain/blob/master/.travis.yml,https://travis-ci.org/fdtomasi/regain,https://github.com/fdtomasi/regain.git
edublancas/sklearn-evaluation,Applied,D:/PhD Work/repos/applied/edublancas/sklearn-evaluation/.travis.yml,https://github.com/edublancas/sklearn-evaluation/blob/master/.travis.yml,https://travis-ci.org/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation.git
NRCan/geo-deep-learning,Applied,D:/PhD Work/repos/applied/NRCan/geo-deep-learning/.travis.yml,https://github.com/NRCan/geo-deep-learning/blob/master/.travis.yml,https://travis-ci.org/NRCan/geo-deep-learning,https://github.com/NRCan/geo-deep-learning.git
RandolphVI/Next-Basket-Recommendation,Applied,D:/PhD Work/repos/applied/RandolphVI/Next-Basket-Recommendation/.travis.yml,https://github.com/RandolphVI/Next-Basket-Recommendation/blob/master/.travis.yml,https://travis-ci.org/RandolphVI/Next-Basket-Recommendation,https://github.com/RandolphVI/Next-Basket-Recommendation.git
akshaynagpal/w2n,Applied,D:/PhD Work/repos/applied/akshaynagpal/w2n/.travis.yml,https://github.com/akshaynagpal/w2n/blob/master/.travis.yml,https://travis-ci.org/akshaynagpal/w2n,https://github.com/akshaynagpal/w2n.git
aleju/imgaug,Applied,D:/PhD Work/repos/applied/aleju/imgaug/.travis.yml,https://github.com/aleju/imgaug/blob/master/.travis.yml,https://travis-ci.org/aleju/imgaug,https://github.com/aleju/imgaug.git
proycon/clam,Applied,D:/PhD Work/repos/applied/proycon/clam/.travis.yml,https://github.com/proycon/clam/blob/master/.travis.yml,https://travis-ci.org/proycon/clam,https://github.com/proycon/clam.git
