file_name,FailureClassedAsError,ScriptError,BuildDepError,TravisError,TimeExceeded,NotPythonLang,LogNotFound,No Fail Detected,RepoType
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\Mariewelt_OpenChem\job_logs\519333715.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\Mariewelt_OpenChem\job_logs\520062460.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\Mariewelt_OpenChem\job_logs\520062461.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\Mariewelt_OpenChem\job_logs\520062644.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\Mariewelt_OpenChem\job_logs\520062645.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\Mariewelt_OpenChem\job_logs\521402491.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\Mariewelt_OpenChem\job_logs\521402492.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MaxHalford_prince\job_logs\553315123.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\mdbloice_Augmentor\job_logs\591906039.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\mdbloice_Augmentor\job_logs\600651794.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\mdbloice_Augmentor\job_logs\600651798.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\331921303.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\331921304.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\331938867.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\331938868.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332444075.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332444076.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332444077.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332444079.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447381.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447383.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447385.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447387.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447388.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447390.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447391.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332447392.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451034.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451035.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451036.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451037.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451038.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451039.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451040.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332451041.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332454736.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332454738.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\332471189.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\394789316.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501356193.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501356194.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501356195.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501356196.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501378318.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501378319.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501378320.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501378321.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501398953.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501398954.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501398955.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\MisaOgura_flashtorch\job_logs\501398956.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\689529165.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\689529166.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\689529167.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\730010823.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\730010825.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\730202561.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\730202563.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\730962030.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\730962032.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\731284139.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\731284141.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\734099754.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\734099756.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\736467830.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\736467832.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\740564721.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\740564723.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\740565192.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\740565194.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\740565229.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\740565231.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\746415887.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\746415889.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\748505406.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\748505408.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\748579564.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\748579575.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\753332723.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\753332725.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\753332838.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\753332840.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\753332854.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\753332856.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\758419394.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\758419396.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\758799412.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\758799414.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759194866.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759194868.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759747555.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759747557.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759748841.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759748843.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759862856.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759862858.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759882986.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759882988.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759962251.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759962253.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759964042.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\759964044.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760013573.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760013575.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760068869.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760068871.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760313510.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760313512.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760786608.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\760786610.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761857838.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761857840.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761859953.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761859955.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761926634.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761926636.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761930840.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761930842.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761932125.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761932127.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761941447.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761941449.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761942933.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\761942935.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\762323054.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\762323056.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\763236230.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\763236232.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\763937366.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\modAL-python_modAL\job_logs\763937368.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\nielstron_quantulum3\job_logs\361938398.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\nielstron_quantulum3\job_logs\361938399.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\nielstron_quantulum3\job_logs\361938400.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\nielstron_quantulum3\job_logs\361938401.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\nielstron_quantulum3\job_logs\396387106.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
