file_name,FailureClassedAsError,ScriptError,BuildDepError,TravisError,TimeExceeded,NotPythonLang,LogNotFound,No Fail Detected
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\494330516.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\494330524.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\494343897.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\494343904.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\495965437.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\495965438.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\495965482.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509764724.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509793261.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824692.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824694.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824697.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824708.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824714.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824841.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824850.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824851.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824852.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824855.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824856.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824902.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509824904.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509825005.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509825008.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509825057.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509825104.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509825188.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\509825189.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\511308400.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\511308462.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\511844888.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\511844952.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\514021245.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\514021337.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\516555528.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\516563440.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\516830924.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\516840121.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\517184005.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\519517470.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\519525437.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\519525523.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\519568549.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\519568585.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\519781645.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\519863340.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\520245733.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\520599793.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\520759835.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\520773738.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\520971861.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\521477460.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\521485911.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\522577031.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\522577876.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\522578047.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\522578286.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\522585810.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\522960913.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\Cloud-CV_EvalAI\job_logs\524470258.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\clusterking_clusterking\job_logs\748372027.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\clusterking_clusterking\job_logs\748372028.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\clusterking_clusterking\job_logs\748372029.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\642439369.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\644356971.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\644465302.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\646027321.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\647763599.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\648987264.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\649414128.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\649414179.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\697190188.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\697221054.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\706508969.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\712902611.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\713251075.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\713253503.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\713253532.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\726289130.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\743947817.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\747862985.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\748200823.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\748319146.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\748320036.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\748830983.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\748831488.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\749045549.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\749064604.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\749586749.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\750422349.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\750422619.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\computationalmodelling_nbval\job_logs\750464149.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\535825717.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\535828202.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\545140674.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\553258068.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\554761360.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\554762042.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\554770821.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\criteo_tf-yarn\job_logs\624597693.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\460764517.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\460806305.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\460810566.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\460811021.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\460830477.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\460871505.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\463210413.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\465227403.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\465415877.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\498651818.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\498684152.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\498693350.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\498697823.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\499046202.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\499059725.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\499178670.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\504695911.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\508044209.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\517028996.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CSAILVision_gandissect\job_logs\538565931.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CyberZHG_keras-gpt-2\job_logs\514040533.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CyberZHG_keras-gpt-2\job_logs\514040534.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CyberZHG_keras-word-char-embd\job_logs\514055583.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CyberZHG_wiki-dump-reader\job_logs\407969617.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CyberZHG_wiki-dump-reader\job_logs\407969618.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CyberZHG_wiki-dump-reader\job_logs\407969619.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\CyberZHG_wiki-dump-reader\job_logs\408007121.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\150207504.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157265756.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157268876.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157277719.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157529777.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157534859.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157537065.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157539621.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157632326.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\daniel-cortez-stevenson_crypto-predict\job_logs\157788420.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
